Time,Demand
223,285.018179408915
224,-18.4817943233256
225,117.74745455954289
226,134.36055076241396
227,283.50977963241996
228,299.91864681476744
229,159.58895017844517
230,-46.64220538574426
231,317.12749314599967
232,319.72170053830985
233,-40.82985282954874
234,208.96001502188918
235,336.5327844736567
236,305.07808020927087
237,219.07383208188986
238,26.92653318754543
239,114.36001485840995
240,241.63314409934912
241,97.81751546855246
242,-100.83023588873625
243,-80.16521754660694
244,194.92430648975062
245,0.3383085561032857
246,260.40885326023624
247,50.33761124486942
248,-13.968578251437108
249,224.48502426973386
250,13.621002164868585
251,234.31305539823617
252,-50.45690065890703
253,295.00698326162575
254,40.66512299300632
255,-63.41787561394766
256,206.37145332364992
257,274.03939641282693
258,291.74891616885327
259,129.82303423809952
260,27.388357736464926
261,23.57037067876655
262,187.24575686183832
263,102.89940063283561
264,80.25316061231861
265,-98.7623809004605
266,98.42467779490106
267,225.19512655419848
268,47.309255149351884
269,66.78194690031464
270,-26.772634395198367
271,317.8446260566292
272,45.548307148780495
273,61.663212266217954
274,299.2014164217693
275,224.37066542201063
276,29.593550381019853
277,248.95873082029118
278,103.78923757563547
279,-17.097652352613537
280,66.5629008511383
281,261.1822972124679
282,63.836572927344264
283,29.176374979710587
284,114.17260134165377
285,168.965787301847
286,250.11548621208573
287,50.48525478574766
288,184.0842985560561
289,-97.41507036232584
290,230.94785880779523
291,49.58786746867575
292,54.43484595967114
293,71.27879674579047
294,-85.49103275600574
295,-36.20182198417629
296,144.747189920131
297,-38.578712497441344
298,-105.142259527204
299,47.972149077258834
300,104.43552274449975
301,307.34040806802824
302,-2.3737036776308287
303,261.28680674536565
304,-66.01817667781971
305,252.34980194938382
306,310.21538375428526
307,242.33848942008456
308,45.411348002332474
309,52.425297642199794
310,-29.89033672249343
311,111.68632656802043
312,59.715094822144295
313,338.4050593423578
314,344.03647564121536
315,176.75494881492386
316,248.47470945834232
317,-72.92366336917368
318,110.21167686029759
319,335.92949463741513
320,13.351713350938965
321,76.36229905574379
322,289.5913206626975
323,292.24737059508936
324,-44.81865680471179
325,256.57948857223846
326,269.9738125601118
327,86.5857407659035
328,227.07919508376125
329,178.48634987882522
330,331.99422853188383
331,284.746536035482
332,277.16231639470266
333,89.06178838731049
334,255.6795853443378
335,94.65165534510456
336,123.62059707133079
337,-49.74117985361414
338,304.7660937385836
339,-13.970749224014071
340,324.17734496341404
341,353.3897432629968
342,266.43053587401363
343,196.1471738415553
344,186.24734418861104
345,12.040667916783775
346,266.09360659503267
347,384.38911307593514
348,162.473961471838
349,323.7572620927574
350,378.74152818887825
351,390.1113043701111
352,17.153670612568675
353,161.29997330982542
354,208.7758255299718
355,121.84715348687746
356,259.37403866478655
357,62.20202587136322
358,326.1439391252534
359,236.91450413238977
